planner,problem,generator,node_cost,failure,error,result,source_result
f6_hnba,blocks03,bfs,2,0,0,20,18
f6_hnba,blocks03,bfs,2,1,0,4,18
f5_hi,gripper01,bfs,1,0,0,16,15
f5_hi,gripper01,bfs,1,1,0,12,15
f5_hi,gripper01,bfs,1,0,0,16,15
f5_hi,gripper01,bfs,1,1,0,12,15
f5_hi,gripper01,bfs,1,1,0,12,15
f5_hi,gripper01,bfs,1,1,0,12,15
f5_hi,gripper01,bfs,1,0,0,16,15
f5_hi,gripper01,bfs,1,0,0,14,15
f5_hi,gripper01,bfs,1,1,0,12,15
f5_hi,gripper01,bfs,2,0,0,15,15
f5_hlength,gripper01,bfs,1,0,0,24,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,1,0,0,18,19
f5_hlength,gripper01,bfs,2,0,0,29,19
f5_hnba,gripper01,bfs,1,0,0,24,13
f5_hnba,gripper01,bfs,1,0,0,28,13
f5_hnba,gripper01,bfs,1,0,0,22,13
f5_hnba,gripper01,bfs,1,0,0,12,13
f5_hnba,gripper01,bfs,1,0,0,12,13
f5_hnba,gripper01,bfs,1,0,0,12,13
f5_hnba,gripper01,bfs,1,0,0,12,13
f5_hnba,gripper01,bfs,1,0,0,12,13
f5_hnba,gripper01,bfs,1,0,0,18,13
f5_hnba,gripper01,bfs,2,0,0,13,13
f2_hdiff,gripper01,bfs,1,0,0,16,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,1,0,0,14,15
f2_hdiff,gripper01,bfs,2,0,0,13,15
f2_hlength,gripper01,bfs,1,1,0,24,27
f2_hlength,gripper01,bfs,1,0,0,28,27
f2_hlength,gripper01,bfs,1,0,0,28,27
f2_hlength,gripper01,bfs,1,0,0,40,27
f2_hlength,gripper01,bfs,1,0,0,40,27
f2_hlength,gripper01,bfs,1,1,0,18,27
f2_hlength,gripper01,bfs,1,1,0,18,27
f2_hlength,gripper01,bfs,1,0,0,28,27
f2_hlength,gripper01,bfs,1,0,0,28,27
f2_hlength,gripper01,bfs,2,1,0,21,27
f2_hnba,gripper01,bfs,1,1,0,30,35
f2_hnba,gripper01,bfs,1,0,0,36,35
f2_hnba,gripper01,bfs,1,1,0,14,35
f2_hnba,gripper01,bfs,1,0,0,34,35
f2_hnba,gripper01,bfs,1,0,0,34,35
f2_hnba,gripper01,bfs,1,1,0,12,35
f2_hnba,gripper01,bfs,1,1,0,20,35
f2_hnba,gripper01,bfs,1,1,0,32,35
f2_hnba,gripper01,bfs,1,1,0,28,35
f2_hnba,gripper01,bfs,2,1,0,31,35
f4_hg,gripper01,bfs,1,0,0,12,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,1,0,0,10,11
f4_hg,gripper01,bfs,2,0,0,11,11
f4_hdiff,gripper01,bfs,1,0,0,16,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,1,0,0,14,15
f4_hdiff,gripper01,bfs,2,0,0,13,15
f4_hi,gripper01,bfs,1,0,0,92,41
f4_hi,gripper01,bfs,1,0,0,140,41
f4_hi,gripper01,bfs,1,0,0,112,41
f4_hi,gripper01,bfs,1,0,0,88,41
f4_hi,gripper01,bfs,1,0,0,120,41
f4_hi,gripper01,bfs,1,0,0,92,41
f4_hi,gripper01,bfs,1,0,0,94,41
f4_hi,gripper01,bfs,1,0,0,112,41
f4_hi,gripper01,bfs,1,0,0,104,41
f4_hi,gripper01,bfs,2,0,0,105,41
f4_hlength,gripper01,bfs,1,1,0,180,189
f4_hlength,gripper01,bfs,1,1,0,178,189
f4_hlength,gripper01,bfs,1,1,0,180,189
f4_hlength,gripper01,bfs,1,1,0,182,189
f4_hlength,gripper01,bfs,1,1,0,180,189
f4_hlength,gripper01,bfs,1,1,0,180,189
f4_hlength,gripper01,bfs,1,1,0,182,189
f4_hlength,gripper01,bfs,1,1,0,172,189
f4_hlength,gripper01,bfs,1,1,0,170,189
f4_hlength,gripper01,bfs,2,1,0,179,189
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,36,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,1,0,0,24,21
f4_hmax,gripper01,bfs,2,0,0,25,21
f4_hnba,gripper01,bfs,1,0,0,110,109
f4_hnba,gripper01,bfs,1,0,0,206,109
f4_hnba,gripper01,bfs,1,0,0,148,109
f4_hnba,gripper01,bfs,1,1,0,74,109
f4_hnba,gripper01,bfs,1,0,0,140,109
f4_hnba,gripper01,bfs,1,0,0,152,109
f4_hnba,gripper01,bfs,1,1,0,78,109
f4_hnba,gripper01,bfs,1,0,0,128,109
f4_hnba,gripper01,bfs,1,0,0,128,109
f4_hnba,gripper01,bfs,2,1,0,89,109
f3_hg,gripper01,bfs,1,0,0,16,11
f3_hg,gripper01,bfs,1,0,0,12,11
f3_hg,gripper01,bfs,1,0,0,14,11
f3_hg,gripper01,bfs,1,0,0,14,11
f3_hg,gripper01,bfs,1,0,0,14,11
f3_hg,gripper01,bfs,1,0,0,14,11
f3_hg,gripper01,bfs,1,0,0,14,11
f3_hg,gripper01,bfs,1,0,0,12,11
f3_hg,gripper01,bfs,1,0,0,14,11
f3_hg,gripper01,bfs,2,0,0,15,11
f3_hdiff,gripper01,bfs,1,0,0,14,13
f3_hdiff,gripper01,bfs,1,0,0,16,13
f3_hdiff,gripper01,bfs,1,0,0,16,13
f3_hdiff,gripper01,bfs,1,0,0,14,13
f3_hdiff,gripper01,bfs,1,0,0,16,13
f3_hdiff,gripper01,bfs,1,0,0,14,13
f3_hdiff,gripper01,bfs,1,0,0,14,13
f3_hdiff,gripper01,bfs,1,0,0,14,13
f3_hdiff,gripper01,bfs,1,0,0,14,13
f3_hdiff,gripper01,bfs,2,0,0,17,13
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,1,0,0,16,17
f3_hi,gripper01,bfs,2,1,0,11,17
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,1,0,0,16,15
f3_hlength,gripper01,bfs,2,0,0,13,15
f3_hmax,gripper01,bfs,1,1,0,24,27
f3_hmax,gripper01,bfs,1,0,0,36,27
f3_hmax,gripper01,bfs,1,0,0,28,27
f3_hmax,gripper01,bfs,1,0,0,28,27
f3_hmax,gripper01,bfs,1,1,0,24,27
f3_hmax,gripper01,bfs,1,1,0,16,27
f3_hmax,gripper01,bfs,1,0,0,32,27
f3_hmax,gripper01,bfs,1,1,0,24,27
f3_hmax,gripper01,bfs,1,0,0,28,27
f3_hmax,gripper01,bfs,2,1,0,19,27
f3_hnba,gripper01,bfs,1,1,0,30,35
f3_hnba,gripper01,bfs,1,0,0,36,35
f3_hnba,gripper01,bfs,1,1,0,14,35
f3_hnba,gripper01,bfs,1,0,0,34,35
f3_hnba,gripper01,bfs,1,0,0,34,35
f3_hnba,gripper01,bfs,1,1,0,12,35
f3_hnba,gripper01,bfs,1,1,0,20,35
f3_hnba,gripper01,bfs,1,1,0,32,35
f3_hnba,gripper01,bfs,1,1,0,28,35
f3_hnba,gripper01,bfs,2,1,0,31,35
f6_hg,gripper01,bfs,1,0,0,16,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,1,0,0,14,13
f6_hg,gripper01,bfs,2,0,0,13,13
f6_hi,gripper01,bfs,1,0,0,98,27
f6_hi,gripper01,bfs,1,0,0,132,27
f6_hi,gripper01,bfs,1,0,0,118,27
f6_hi,gripper01,bfs,1,0,0,122,27
f6_hi,gripper01,bfs,1,0,0,118,27
f6_hi,gripper01,bfs,1,0,0,136,27
f6_hi,gripper01,bfs,1,0,0,138,27
f6_hi,gripper01,bfs,1,0,0,110,27
f6_hi,gripper01,bfs,1,0,0,138,27
f6_hi,gripper01,bfs,2,0,0,63,27
f6_hlength,gripper01,bfs,1,0,0,118,41
f6_hlength,gripper01,bfs,1,0,0,106,41
f6_hlength,gripper01,bfs,1,0,0,106,41
f6_hlength,gripper01,bfs,1,0,0,112,41
f6_hlength,gripper01,bfs,1,0,0,112,41
f6_hlength,gripper01,bfs,1,0,0,108,41
f6_hlength,gripper01,bfs,1,0,0,108,41
f6_hlength,gripper01,bfs,1,0,0,118,41
f6_hlength,gripper01,bfs,1,0,0,118,41
f6_hlength,gripper01,bfs,2,0,0,47,41
f6_hnba,gripper01,bfs,1,0,0,154,17
f6_hnba,gripper01,bfs,1,0,0,110,17
f6_hnba,gripper01,bfs,1,0,0,132,17
f6_hnba,gripper01,bfs,1,0,0,114,17
f6_hnba,gripper01,bfs,1,0,0,136,17
f6_hnba,gripper01,bfs,1,0,0,130,17
f6_hnba,gripper01,bfs,1,0,0,102,17
f6_hnba,gripper01,bfs,1,0,0,128,17
f6_hnba,gripper01,bfs,1,0,0,120,17
f6_hnba,gripper01,bfs,2,1,0,13,17
f5_hi,miconic02,bfs,1,0,0,8,8
f5_hi,miconic02,bfs,1,0,0,7,8
f5_hi,miconic02,bfs,1,0,0,8,8
f5_hi,miconic02,bfs,2,0,0,8,8
f5_hi,miconic02,bfs,2,0,0,8,8
f5_hi,miconic02,bfs,3,0,0,6,8
f5_hi,miconic02,bfs,3,0,0,8,8
f5_hi,miconic02,bfs,3,0,0,8,8
f5_hi,miconic02,bfs,3,0,0,7,8
f5_hi,miconic02,bfs,3,0,0,5,8
f5_hlength,miconic02,bfs,1,0,0,8,7
f5_hlength,miconic02,bfs,1,0,0,8,7
f5_hlength,miconic02,bfs,1,0,0,7,7
f5_hlength,miconic02,bfs,2,0,0,6,7
f5_hlength,miconic02,bfs,2,0,0,6,7
f5_hlength,miconic02,bfs,3,0,0,6,7
f5_hlength,miconic02,bfs,3,0,0,5,7
f5_hlength,miconic02,bfs,3,0,0,6,7
f5_hlength,miconic02,bfs,3,0,0,4,7
f5_hlength,miconic02,bfs,3,0,0,6,7
f5_hnba,miconic02,bfs,1,0,0,10,10
f5_hnba,miconic02,bfs,1,0,0,10,10
f5_hnba,miconic02,bfs,1,0,0,9,10
f5_hnba,miconic02,bfs,2,0,0,10,10
f5_hnba,miconic02,bfs,2,1,0,5,10
f5_hnba,miconic02,bfs,3,0,0,8,10
f5_hnba,miconic02,bfs,3,1,0,5,10
f5_hnba,miconic02,bfs,3,1,0,6,10
f5_hnba,miconic02,bfs,3,1,0,4,10
f5_hnba,miconic02,bfs,3,1,0,5,10
f2_hdiff,miconic02,bfs,1,1,0,7,9
f2_hdiff,miconic02,bfs,1,0,0,9,9
f2_hdiff,miconic02,bfs,1,1,0,7,9
f2_hdiff,miconic02,bfs,2,1,0,6,9
f2_hdiff,miconic02,bfs,2,1,0,5,9
f2_hdiff,miconic02,bfs,3,0,0,6,9
f2_hdiff,miconic02,bfs,3,1,0,5,9
f2_hdiff,miconic02,bfs,3,0,0,6,9
f2_hdiff,miconic02,bfs,3,1,0,4,9
f2_hdiff,miconic02,bfs,3,1,0,5,9
f2_hlength,miconic02,bfs,1,0,0,9,8
f2_hlength,miconic02,bfs,1,0,0,9,8
f2_hlength,miconic02,bfs,1,0,0,7,8
f2_hlength,miconic02,bfs,2,0,0,7,8
f2_hlength,miconic02,bfs,2,1,0,5,8
f2_hlength,miconic02,bfs,3,0,0,6,8
f2_hlength,miconic02,bfs,3,0,0,5,8
f2_hlength,miconic02,bfs,3,0,0,7,8
f2_hlength,miconic02,bfs,3,0,0,5,8
f2_hlength,miconic02,bfs,3,0,0,5,8
f2_hnba,miconic02,bfs,1,0,0,8,8
f2_hnba,miconic02,bfs,1,0,0,7,8
f2_hnba,miconic02,bfs,1,0,0,8,8
f2_hnba,miconic02,bfs,2,0,0,6,8
f2_hnba,miconic02,bfs,2,1,0,5,8
f2_hnba,miconic02,bfs,3,0,0,7,8
f2_hnba,miconic02,bfs,3,0,0,5,8
f2_hnba,miconic02,bfs,3,0,0,7,8
f2_hnba,miconic02,bfs,3,1,0,4,8
f2_hnba,miconic02,bfs,3,0,0,5,8
f4_hg,miconic02,bfs,1,0,0,13,14
f4_hg,miconic02,bfs,1,0,0,13,14
f4_hg,miconic02,bfs,1,1,0,9,14
f4_hg,miconic02,bfs,2,1,0,7,14
f4_hg,miconic02,bfs,2,1,0,10,14
f4_hg,miconic02,bfs,3,1,0,6,14
f4_hg,miconic02,bfs,3,1,0,8,14
f4_hg,miconic02,bfs,3,1,0,8,14
f4_hg,miconic02,bfs,3,1,0,9,14
f4_hg,miconic02,bfs,3,1,0,10,14
f4_hdiff,miconic02,bfs,1,0,0,10,11
f4_hdiff,miconic02,bfs,1,0,0,11,11
f4_hdiff,miconic02,bfs,1,1,0,6,11
f4_hdiff,miconic02,bfs,2,0,0,9,11
f4_hdiff,miconic02,bfs,2,1,0,5,11
f4_hdiff,miconic02,bfs,3,0,0,8,11
f4_hdiff,miconic02,bfs,3,1,0,5,11
f4_hdiff,miconic02,bfs,3,0,0,10,11
f4_hdiff,miconic02,bfs,3,1,0,4,11
f4_hdiff,miconic02,bfs,3,1,0,5,11
f4_hi,miconic02,bfs,1,1,0,13,18
f4_hi,miconic02,bfs,1,1,0,14,18
f4_hi,miconic02,bfs,1,1,0,12,18
f4_hi,miconic02,bfs,2,1,0,11,18
f4_hi,miconic02,bfs,2,1,0,9,18
f4_hi,miconic02,bfs,3,1,0,9,18
f4_hi,miconic02,bfs,3,1,0,7,18
f4_hi,miconic02,bfs,3,0,0,15,18
f4_hi,miconic02,bfs,3,1,0,6,18
f4_hi,miconic02,bfs,3,1,0,6,18
f4_hlength,miconic02,bfs,1,0,0,13,14
f4_hlength,miconic02,bfs,1,0,0,13,14
f4_hlength,miconic02,bfs,1,1,0,9,14
f4_hlength,miconic02,bfs,2,1,0,7,14
f4_hlength,miconic02,bfs,2,1,0,10,14
f4_hlength,miconic02,bfs,3,1,0,6,14
f4_hlength,miconic02,bfs,3,1,0,8,14
f4_hlength,miconic02,bfs,3,1,0,8,14
f4_hlength,miconic02,bfs,3,1,0,9,14
f4_hlength,miconic02,bfs,3,1,0,10,14
f4_hmax,miconic02,bfs,1,0,0,7,8
f4_hmax,miconic02,bfs,1,0,0,8,8
f4_hmax,miconic02,bfs,1,1,0,6,8
f4_hmax,miconic02,bfs,2,0,0,6,8
f4_hmax,miconic02,bfs,2,1,0,5,8
f4_hmax,miconic02,bfs,3,0,0,6,8
f4_hmax,miconic02,bfs,3,0,0,5,8
f4_hmax,miconic02,bfs,3,0,0,6,8
f4_hmax,miconic02,bfs,3,1,0,4,8
f4_hmax,miconic02,bfs,3,0,0,5,8
f4_hnba,miconic02,bfs,1,0,0,10,11
f4_hnba,miconic02,bfs,1,0,0,11,11
f4_hnba,miconic02,bfs,1,1,0,6,11
f4_hnba,miconic02,bfs,2,0,0,9,11
f4_hnba,miconic02,bfs,2,1,0,5,11
f4_hnba,miconic02,bfs,3,0,0,8,11
f4_hnba,miconic02,bfs,3,1,0,5,11
f4_hnba,miconic02,bfs,3,0,0,10,11
f4_hnba,miconic02,bfs,3,1,0,4,11
f4_hnba,miconic02,bfs,3,1,0,5,11
f3_hg,miconic02,bfs,1,0,0,11,10
f3_hg,miconic02,bfs,1,0,0,10,10
f3_hg,miconic02,bfs,1,1,0,8,10
f3_hg,miconic02,bfs,2,0,0,8,10
f3_hg,miconic02,bfs,2,0,0,8,10
f3_hg,miconic02,bfs,3,0,0,11,10
f3_hg,miconic02,bfs,3,0,0,7,10
f3_hg,miconic02,bfs,3,0,0,8,10
f3_hg,miconic02,bfs,3,0,0,8,10
f3_hg,miconic02,bfs,3,0,0,8,10
f3_hdiff,miconic02,bfs,1,0,0,8,9
f3_hdiff,miconic02,bfs,1,0,0,9,9
f3_hdiff,miconic02,bfs,1,0,0,8,9
f3_hdiff,miconic02,bfs,2,0,0,7,9
f3_hdiff,miconic02,bfs,2,1,0,5,9
f3_hdiff,miconic02,bfs,3,0,0,8,9
f3_hdiff,miconic02,bfs,3,0,0,8,9
f3_hdiff,miconic02,bfs,3,0,0,8,9
f3_hdiff,miconic02,bfs,3,0,0,6,9
f3_hdiff,miconic02,bfs,3,1,0,5,9
f3_hi,miconic02,bfs,1,0,0,10,10
f3_hi,miconic02,bfs,1,0,0,11,10
f3_hi,miconic02,bfs,1,0,0,11,10
f3_hi,miconic02,bfs,2,1,0,7,10
f3_hi,miconic02,bfs,2,1,0,5,10
f3_hi,miconic02,bfs,3,1,0,6,10
f3_hi,miconic02,bfs,3,0,0,7,10
f3_hi,miconic02,bfs,3,1,0,6,10
f3_hi,miconic02,bfs,3,1,0,4,10
f3_hi,miconic02,bfs,3,1,0,5,10
f3_hlength,miconic02,bfs,1,1,0,9,11
f3_hlength,miconic02,bfs,1,0,0,11,11
f3_hlength,miconic02,bfs,1,1,0,6,11
f3_hlength,miconic02,bfs,2,0,0,9,11
f3_hlength,miconic02,bfs,2,1,0,7,11
f3_hlength,miconic02,bfs,3,1,0,7,11
f3_hlength,miconic02,bfs,3,0,0,8,11
f3_hlength,miconic02,bfs,3,0,0,8,11
f3_hlength,miconic02,bfs,3,1,0,4,11
f3_hlength,miconic02,bfs,3,1,0,7,11
f3_hmax,miconic02,bfs,1,1,0,8,10
f3_hmax,miconic02,bfs,1,0,0,9,10
f3_hmax,miconic02,bfs,1,1,0,7,10
f3_hmax,miconic02,bfs,2,0,0,10,10
f3_hmax,miconic02,bfs,2,0,0,12,10
f3_hmax,miconic02,bfs,3,0,0,8,10
f3_hmax,miconic02,bfs,3,0,0,8,10
f3_hmax,miconic02,bfs,3,0,0,7,10
f3_hmax,miconic02,bfs,3,0,0,7,10
f3_hmax,miconic02,bfs,3,0,0,12,10
f3_hnba,miconic02,bfs,1,0,0,8,8
f3_hnba,miconic02,bfs,1,0,0,7,8
f3_hnba,miconic02,bfs,1,0,0,8,8
f3_hnba,miconic02,bfs,2,0,0,6,8
f3_hnba,miconic02,bfs,2,1,0,5,8
f3_hnba,miconic02,bfs,3,0,0,7,8
f3_hnba,miconic02,bfs,3,0,0,5,8
f3_hnba,miconic02,bfs,3,0,0,7,8
f3_hnba,miconic02,bfs,3,1,0,4,8
f3_hnba,miconic02,bfs,3,0,0,5,8
f6_hg,miconic02,bfs,1,0,0,10,10
f6_hg,miconic02,bfs,1,0,0,10,10
f6_hg,miconic02,bfs,1,1,0,8,10
f6_hg,miconic02,bfs,2,0,0,8,10
f6_hg,miconic02,bfs,2,1,0,5,10
f6_hg,miconic02,bfs,3,0,0,8,10
f6_hg,miconic02,bfs,3,0,0,8,10
f6_hg,miconic02,bfs,3,0,0,8,10
f6_hg,miconic02,bfs,3,0,0,8,10
f6_hg,miconic02,bfs,3,1,0,5,10
f6_hi,miconic02,bfs,1,1,0,7,12
f6_hi,miconic02,bfs,1,0,0,12,12
f6_hi,miconic02,bfs,1,1,0,10,12
f6_hi,miconic02,bfs,2,1,0,8,12
f6_hi,miconic02,bfs,2,1,0,8,12
f6_hi,miconic02,bfs,3,1,0,7,12
f6_hi,miconic02,bfs,3,1,0,8,12
f6_hi,miconic02,bfs,3,1,0,8,12
f6_hi,miconic02,bfs,3,1,0,6,12
f6_hi,miconic02,bfs,3,1,0,7,12
f6_hlength,miconic02,bfs,1,0,0,12,12
f6_hlength,miconic02,bfs,1,0,0,12,12
f6_hlength,miconic02,bfs,1,1,0,8,12
f6_hlength,miconic02,bfs,2,0,0,10,12
f6_hlength,miconic02,bfs,2,1,0,5,12
f6_hlength,miconic02,bfs,3,0,0,10,12
f6_hlength,miconic02,bfs,3,0,0,10,12
f6_hlength,miconic02,bfs,3,0,0,10,12
f6_hlength,miconic02,bfs,3,1,0,8,12
f6_hlength,miconic02,bfs,3,1,0,5,12
f6_hnba,miconic02,bfs,1,0,0,12,10
f6_hnba,miconic02,bfs,1,0,0,10,10
f6_hnba,miconic02,bfs,1,0,0,9,10
f6_hnba,miconic02,bfs,2,0,0,8,10
f6_hnba,miconic02,bfs,2,1,0,5,10
f6_hnba,miconic02,bfs,3,0,0,10,10
f6_hnba,miconic02,bfs,3,1,0,5,10
f6_hnba,miconic02,bfs,3,1,0,6,10
f6_hnba,miconic02,bfs,3,1,0,4,10
f6_hnba,miconic02,bfs,3,1,0,5,10
f5_hi,miconic03,bfs,1,0,0,12,11
f5_hi,miconic03,bfs,1,0,0,11,11
f5_hi,miconic03,bfs,1,0,0,12,11
f5_hi,miconic03,bfs,1,0,0,12,11
f5_hi,miconic03,bfs,1,0,0,13,11
f5_hi,miconic03,bfs,2,0,0,9,11
f5_hi,miconic03,bfs,2,0,0,9,11
f5_hi,miconic03,bfs,2,0,0,12,11
f5_hi,miconic03,bfs,3,0,0,12,11
f5_hi,miconic03,bfs,3,0,0,12,11
f5_hlength,miconic03,bfs,1,0,0,12,12
f5_hlength,miconic03,bfs,1,0,0,12,12
f5_hlength,miconic03,bfs,1,0,0,11,12
f5_hlength,miconic03,bfs,1,0,0,12,12
f5_hlength,miconic03,bfs,1,0,0,12,12
f5_hlength,miconic03,bfs,2,1,0,8,12
f5_hlength,miconic03,bfs,2,0,0,10,12
f5_hlength,miconic03,bfs,2,0,0,10,12
f5_hlength,miconic03,bfs,3,1,0,8,12
f5_hlength,miconic03,bfs,3,0,0,10,12
f5_hnba,miconic03,bfs,1,1,0,12,16
f5_hnba,miconic03,bfs,1,0,0,15,16
f5_hnba,miconic03,bfs,1,1,0,11,16
f5_hnba,miconic03,bfs,1,1,0,12,16
f5_hnba,miconic03,bfs,1,0,0,15,16
f5_hnba,miconic03,bfs,2,1,0,11,16
f5_hnba,miconic03,bfs,2,1,0,10,16
f5_hnba,miconic03,bfs,2,0,0,16,16
f5_hnba,miconic03,bfs,3,1,0,11,16
f5_hnba,miconic03,bfs,3,1,0,10,16
f2_hdiff,miconic03,bfs,1,0,0,18,18
f2_hdiff,miconic03,bfs,1,1,0,15,18
f2_hdiff,miconic03,bfs,1,1,0,14,18
f2_hdiff,miconic03,bfs,1,0,0,17,18
f2_hdiff,miconic03,bfs,1,1,0,16,18
f2_hdiff,miconic03,bfs,2,1,0,14,18
f2_hdiff,miconic03,bfs,2,1,0,10,18
f2_hdiff,miconic03,bfs,2,1,0,14,18
f2_hdiff,miconic03,bfs,3,1,0,14,18
f2_hdiff,miconic03,bfs,3,1,0,14,18
f2_hlength,miconic03,bfs,1,0,0,15,16
f2_hlength,miconic03,bfs,1,1,0,13,16
f2_hlength,miconic03,bfs,1,0,0,17,16
f2_hlength,miconic03,bfs,1,0,0,19,16
f2_hlength,miconic03,bfs,1,1,0,12,16
f2_hlength,miconic03,bfs,2,1,0,10,16
f2_hlength,miconic03,bfs,2,1,0,12,16
f2_hlength,miconic03,bfs,2,1,0,12,16
f2_hlength,miconic03,bfs,3,1,0,10,16
f2_hlength,miconic03,bfs,3,1,0,11,16
f2_hnba,miconic03,bfs,1,0,0,14,15
f2_hnba,miconic03,bfs,1,1,0,13,15
f2_hnba,miconic03,bfs,1,1,0,13,15
f2_hnba,miconic03,bfs,1,0,0,16,15
f2_hnba,miconic03,bfs,1,1,0,12,15
f2_hnba,miconic03,bfs,2,1,0,10,15
f2_hnba,miconic03,bfs,2,1,0,11,15
f2_hnba,miconic03,bfs,2,1,0,12,15
f2_hnba,miconic03,bfs,3,1,0,10,15
f2_hnba,miconic03,bfs,3,1,0,11,15
f4_hg,miconic03,bfs,1,0,0,48,49
f4_hg,miconic03,bfs,1,0,0,48,49
f4_hg,miconic03,bfs,1,0,0,48,49
f4_hg,miconic03,bfs,1,0,0,48,49
f4_hg,miconic03,bfs,1,1,0,41,49
f4_hg,miconic03,bfs,2,1,0,27,49
f4_hg,miconic03,bfs,2,1,0,37,49
f4_hg,miconic03,bfs,2,1,0,43,49
f4_hg,miconic03,bfs,3,1,0,27,49
f4_hg,miconic03,bfs,3,1,0,27,49
f4_hdiff,miconic03,bfs,1,0,0,15,16
f4_hdiff,miconic03,bfs,1,0,0,16,16
f4_hdiff,miconic03,bfs,1,1,0,14,16
f4_hdiff,miconic03,bfs,1,0,0,16,16
f4_hdiff,miconic03,bfs,1,1,0,14,16
f4_hdiff,miconic03,bfs,2,0,0,14,16
f4_hdiff,miconic03,bfs,2,1,0,13,16
f4_hdiff,miconic03,bfs,2,1,0,13,16
f4_hdiff,miconic03,bfs,3,0,0,14,16
f4_hdiff,miconic03,bfs,3,1,0,12,16
f4_hi,miconic03,bfs,1,1,0,33,60
f4_hi,miconic03,bfs,1,1,0,47,60
f4_hi,miconic03,bfs,1,1,0,44,60
f4_hi,miconic03,bfs,1,1,0,55,60
f4_hi,miconic03,bfs,1,1,0,29,60
f4_hi,miconic03,bfs,2,1,0,36,60
f4_hi,miconic03,bfs,2,1,0,35,60
f4_hi,miconic03,bfs,2,1,0,26,60
f4_hi,miconic03,bfs,3,1,0,34,60
f4_hi,miconic03,bfs,3,1,0,32,60
f4_hlength,miconic03,bfs,1,0,0,49,50
f4_hlength,miconic03,bfs,1,0,0,49,50
f4_hlength,miconic03,bfs,1,0,0,49,50
f4_hlength,miconic03,bfs,1,0,0,49,50
f4_hlength,miconic03,bfs,1,1,0,42,50
f4_hlength,miconic03,bfs,2,1,0,27,50
f4_hlength,miconic03,bfs,2,1,0,38,50
f4_hlength,miconic03,bfs,2,1,0,44,50
